#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
8688,17.25,16.50,15.81,10.63,19.37,13.00,18.37,19.00
8800,17.25,16.50,16.00,10.56,19.37,13.00,18.37,19.00
8912,17.25,16.50,16.00,10.56,19.62,13.00,18.37,19.00
9024,17.25,16.50,16.00,10.56,19.62,12.75,18.50,18.75
9137,17.25,16.50,15.81,10.63,19.62,12.75,18.50,18.75
9248,17.25,16.50,15.81,10.63,19.62,12.75,18.50,18.75
9361,17.25,16.50,15.81,10.63,19.62,13.00,18.62,18.75
9473,17.25,16.50,15.81,10.88,19.62,13.00,18.62,18.75
9585,17.25,16.50,16.06,10.88,19.62,13.00,18.62,18.75
9697,17.25,16.50,16.06,10.88,19.62,13.00,18.62,18.75
9809,17.25,16.50,16.06,10.63,19.62,13.00,18.50,18.75
9921,17.25,16.50,16.00,10.63,19.62,13.00,18.50,18.75
10034,17.25,16.50,16.00,10.63,19.25,13.00,18.50,18.75
10145,17.25,16.50,16.00,10.88,19.25,12.81,18.37,18.75
10258,17.25,16.50,15.75,10.88,19.25,12.81,18.37,18.75
10370,17.25,16.50,15.75,10.88,19.12,12.81,18.37,18.75
10482,17.31,16.50,15.75,10.94,19.12,13.13,18.37,19.00
10594,17.31,16.50,15.75,10.94,19.12,13.13,18.37,19.00
10706,17.31,16.50,15.75,10.94,19.44,13.13,18.37,19.00
10818,17.31,16.50,15.75,10.63,19.44,13.13,18.75,18.75
10931,17.31,16.50,15.75,10.63,19.44,13.13,18.75,18.75
11042,17.31,16.75,15.75,10.63,19.12,13.13,18.75,18.75
11155,17.31,16.75,15.75,10.88,19.12,12.88,18.62,18.75
11268,17.06,16.75,15.75,10.88,19.12,12.88,18.62,18.75
11379,17.06,16.75,15.75,10.88,19.12,12.88,18.62,18.75
11492,17.06,16.75,15.75,10.56,19.12,13.13,18.50,19.00
11603,17.25,16.75,16.00,10.56,19.12,13.13,18.50,19.00
11716,17.25,16.50,16.00,10.56,19.37,13.13,18.50,19.00
11828,17.25,16.50,16.00,10.63,19.37,12.94,18.50,19.00
11940,17.06,16.50,15.94,10.63,19.37,12.94,18.31,19.00
12052,17.06,16.50,15.94,10.63,19.25,12.94,18.31,19.00
12165,17.06,16.50,15.94,10.56,19.25,12.94,18.31,19.00
12276,17.06,16.50,15.94,10.56,19.25,13.19,18.37,19.00
12389,17.06,16.50,15.94,10.56,19.25,13.19,18.37,19.00
12500,17.06,16.50,15.94,10.63,19.37,13.19,18.37,19.00
